feature_set,removed_feature_group,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
Without funding scale,funding scale,1.2706270217895508,0.052896685348795526,0.08393621444702148,0.057664818821356045,1.0,0.01,5,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.734225621414914,0.7281368821292775,0.7393822393822393,0.7365439093484419,0.7366412213740458,0.7349859747297838,0.003794268077970439,98,0.7619047619047619,0.7718794835007173,0.7625725338491296,0.7622243528283796,0.7638190954773869,0.764480045512075,0.0037562580683910096
Without funding scale,funding scale,0.338971471786499,0.07716907345764072,0.03159971237182617,0.007576109013894923,1.0,0.01,5,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7359705611775529,0.7312217194570135,0.7467652495378928,0.7408759124087592,0.7398005439709883,0.7389267973104413,0.0051790225528785885,29,0.7551581843191196,0.7575965273018049,0.753027187571396,0.7549668874172185,0.7527961652590732,0.7547089903737224,0.0017374415778270956
Without funding scale,funding scale,0.3567471981048584,0.05018908912932502,0.03815126419067383,0.01888800881329966,1.0,0.01,5,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7350746268656716,0.7405405405405405,0.7448405253283302,0.7329650092081031,0.7425474254742548,0.7391936254833802,0.004488016103496594,26,0.7480773712421347,0.7605185353650216,0.7481378026070763,0.7547602661160817,0.7552733046042186,0.7533534559869065,0.0047337808643870055
Without funding scale,funding scale,1.7356502056121825,0.1783333423837969,0.11498656272888183,0.011970342221050445,1.0,0.01,5,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7466666666666667,0.7353497164461248,0.7408829174664108,0.7352380952380952,0.7337723424270931,0.7383819476488782,0.004800377351424801,31,0.7562945368171021,0.7615421227986673,0.7554918815663801,0.7542393121566754,0.7604634665405533,0.7576062639758756,0.002869919749192
Without funding scale,funding scale,1.7129716873168945,0.16131401516606805,0.09187111854553223,0.0355502880387808,1.0,0.01,5,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7336492890995261,0.7274436090225563,0.7403846153846154,0.7300672430355427,0.7332704995287465,0.7329630512141974,0.0043472982127165565,159,0.7550295857988165,0.7636018056545498,0.7571053260090758,0.7523375689283146,0.7619271445358402,0.7580002861853193,0.004206890017707448
Without funding scale,funding scale,1.772108793258667,0.1226198562926411,0.087672758102417,0.02676910306314738,1.0,0.01,5,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7416587225929456,0.7324478178368121,0.7357212003872217,0.7311004784688995,0.7345385347288297,0.7350933508029417,0.0036537103571134696,92,0.7606103958035288,0.7665555026202954,0.7583212735166426,0.7586705202312138,0.7606714628297362,0.7609658310002835,0.0029570103628285735
Without funding scale,funding scale,1.7259821891784668,0.22139048260968283,0.08925600051879883,0.038815388553582,1.0,0.01,5,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7347328244274809,0.7286384976525822,0.7393822393822393,0.7359389895138226,0.7351247600767754,0.7347634622105801,0.003474525367894464,104,0.7579648121730861,0.7682464454976303,0.7577369439071566,0.7567178502879078,0.7596936333173767,0.7600719370366316,0.004197803432896143
Without funding scale,funding scale,0.8184233188629151,0.15091330834657868,0.04328179359436035,0.02430545032529515,1.0,0.01,7,1,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7338262476894639,0.7366515837104073,0.7411545623836127,0.7441016333938294,0.7342465753424657,0.7379961205039558,0.004012673676038975,34,0.7676300578034682,0.7814721394175648,0.7711962833914053,0.7743554642938627,0.7760511882998172,0.7741410266412236,0.00465841482957102
Without funding scale,funding scale,1.2409250259399414,0.06643854728347579,0.089259672164917,0.04481333497484209,1.0,0.01,7,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7306616961789375,0.7274384685505926,0.7342723004694836,0.7415525114155251,0.7335766423357665,0.733500323790061,0.0046956020642420744,142,0.7686549707602339,0.780227430958459,0.7767126490530746,0.7758660243175041,0.779173327243663,0.776126880466587,0.004057978751281771
Without funding scale,funding scale,1.9030899047851562,0.29285693930729967,0.04406309127807617,0.008226215921744936,1.0,0.01,7,1,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7374407582938388,0.7215909090909091,0.7344199424736337,0.7426955702167767,0.7290076335877863,0.7330309627325889,0.007236604233594663,156,0.7796367112810707,0.7837186897880539,0.7805348108889424,0.7843794920939147,0.7831066571224051,0.7822752722348774,0.0018543789193604212
Without funding scale,funding scale,1.6345776557922362,0.12806370440597606,0.043167829513549805,0.015786280202709422,1.0,0.01,7,1,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7274453941120608,0.7217473884140551,0.7302823758519961,0.7394167450611477,0.736346516007533,0.7310476838893585,0.006295657085219504,214,0.7822328931572629,0.7862301396244583,0.7855409995147986,0.7867910983488873,0.7856973715368222,0.7852985004364459,0.001594468692245925
Without funding scale,funding scale,1.7712769508361816,0.08035185072303042,0.047547197341918944,0.01007956798452769,1.0,0.01,7,1,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7359389895138226,0.7243346007604563,0.7333974975938402,0.7376425855513308,0.727447216890595,0.731752178062009,0.00506925064673297,192,0.7869167869167869,0.7941747572815534,0.7890264627336733,0.7878495660559306,0.7859209257473481,0.7887776997470585,0.0028870642337868197
Without funding scale,funding scale,1.8844833374023438,0.1537706201065476,0.05490546226501465,0.010516216355882207,1.0,0.01,7,1,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7239732569245463,0.7208413001912046,0.7270955165692008,0.7355450236966825,0.7284768211920529,0.7271863837147375,0.0049421577627433285,265,0.7864194558150734,0.7949648995400629,0.7937667397126856,0.7911665866538646,0.7911407477970945,0.7914916859037562,0.002939232823254294
Without funding scale,funding scale,0.42254033088684084,0.05117273621446409,0.02113618850708008,0.0033533659944038883,1.0,0.01,7,3,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.736455463728191,0.7367475292003594,0.7405355493998154,0.7464028776978417,0.7325475974614687,0.7385378034975352,0.004674915404476391,30,0.7639936029243775,0.7699680511182109,0.7633587786259542,0.7646925346040391,0.7697890678158312,0.7663604070176826,0.0029039333267534373
Without funding scale,funding scale,0.47702970504760744,0.03611308546728846,0.0272768497467041,0.006229995035171036,1.0,0.01,7,3,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7400555041628122,0.7360861759425493,0.7425373134328358,0.7479674796747967,0.7412712623097583,0.7415835471045504,0.00385532857193983,17,0.7618384401114207,0.7694079705137066,0.7645146307477938,0.7692307692307693,0.7707865168539326,0.7671556654915246,0.0034002930849527753
Without funding scale,funding scale,1.165088415145874,0.057904161978969505,0.05899138450622558,0.03320242291108238,1.0,0.01,7,3,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7388414055080722,0.7239732569245463,0.7367405978784957,0.7371428571428571,0.730732635585157,0.7334861506078256,0.005490331064279573,143,0.7705152671755725,0.7740234843038581,0.7674921856215436,0.7704839482510781,0.7731492501785289,0.7711328271061163,0.0023012412084496827
Without funding scale,funding scale,1.2828839302062989,0.10594495219561476,0.03524932861328125,0.008334934548042974,1.0,0.01,7,3,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.731614135625597,0.7276154571159283,0.7357212003872217,0.738255033557047,0.7361502347417841,0.7338712122855157,0.0037963971358099154,133,0.7739775173403493,0.7767129851461428,0.7753727753727754,0.7704561911658219,0.7777777777777778,0.7748594493605735,0.0025448860906451417
Without funding scale,funding scale,1.4727108955383301,0.06074906420490532,0.05493011474609375,0.008011177829724717,1.0,0.01,7,3,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7404580152671756,0.7194656488549618,0.7346938775510204,0.7436140018921475,0.7311004784688995,0.733866404406841,0.008416434031502076,134,0.7747661309666587,0.7807822308063738,0.7752537457709038,0.7792207792207793,0.7800572519083969,0.7780160277346225,0.0025084629698152398
Without funding scale,funding scale,1.5282387256622314,0.14119067667117902,0.037506914138793944,0.005706414354216192,1.0,0.01,7,3,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7318007662835249,0.7239732569245463,0.7430221366698749,0.7385496183206107,0.7274453941120608,0.7329582344621235,0.0070000951959334244,160,0.7745498199279712,0.7825242718446602,0.7815369743837602,0.777804583835947,0.7814664437544782,0.7795764187493633,0.0029836858232259603
Without funding scale,funding scale,0.4214180469512939,0.05643138035097849,0.03220829963684082,0.009461005634097965,1.0,0.01,7,5,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7352138307552321,0.7351351351351352,0.7430167597765364,0.7429094236047575,0.7312217194570135,0.7374993737457349,0.0046889756328644516,43,0.7604355716878403,0.7660832007274381,0.7584308327598073,0.7597535934291582,0.7656214752988947,0.7620649347806276,0.0031622543258331597
Without funding scale,funding scale,0.41419086456298826,0.01740369792585298,0.02054567337036133,0.005368212805995821,1.0,0.01,7,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7334558823529411,0.7348416289592761,0.7407407407407407,0.7357798165137615,0.7354014598540146,0.7360439056841468,0.0024773402418500888,64,0.7613610413336378,0.765296803652968,0.759066759066759,0.7612932813574869,0.7658703071672355,0.7625776385156173,0.002595822891138356
Without funding scale,funding scale,0.9427350521087646,0.03643988157859597,0.03798937797546387,0.005959313252853176,1.0,0.01,7,5,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7426400759734093,0.7269267364414843,0.7410972088546679,0.734225621414914,0.7360454115421002,0.7361870108453152,0.005574439432500483,60,0.7649440342938795,0.7670182166826462,0.7579556412729026,0.7632084534101825,0.767580452920143,0.7641413597159508,0.003460675696565826
Without funding scale,funding scale,1.0394723892211915,0.17336028808431736,0.0366783618927002,0.008658614154364462,1.0,0.01,7,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7373447946513849,0.7241706161137441,0.7379576107899807,0.7344199424736337,0.731614135625597,0.7331014199308681,0.0050059682739564595,152,0.7609217474795967,0.7701177035791497,0.7650877614811252,0.7643526303146769,0.7659269863994274,0.7652813658507952,0.0029567987150300318
Without funding scale,funding scale,1.3798992156982421,0.06515564077160042,0.05250072479248047,0.0054561237399774936,1.0,0.01,7,5,500,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7392550143266475,0.7219047619047619,0.7403100775193798,0.7300672430355427,0.7354345749761223,0.7333943343524909,0.0067737355539627,144,0.7669064748201438,0.7771921418303785,0.7650193798449613,0.7717862301396244,0.770189312245387,0.770218707776099,0.004221153185014453
Without funding scale,funding scale,1.4190858840942382,0.049136234850890546,0.06211080551147461,0.03991919971998929,1.0,0.01,7,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7319884726224783,0.7291866028708134,0.7383720930232558,0.7428571428571429,0.732824427480916,0.7350457477709212,0.004913109810604919,94,0.7680424812937485,0.7729141475211608,0.7665134285022985,0.7712982961363091,0.7708183345332373,0.7699173375973509,0.002315227633334645
Without funding scale,funding scale,0.13422627449035646,0.010491153419646236,0.01963973045349121,0.0061880301617595265,1.0,0.05,3,1,100,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7384324834749764,0.7414448669201521,0.733909702209414,0.7353497164461248,0.7393364928909952,0.7376946523883325,0.0027250217031512124,40,0.7554502369668247,0.7514891589230402,0.750897343862168,0.7525650202815557,0.7514948576895479,0.7523793235446273,0.001627017468024637
Without funding scale,funding scale,0.1280214786529541,0.008837032179689761,0.024146556854248047,0.00812631288512044,1.0,0.05,3,1,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7357414448669202,0.7383444338725024,0.7368421052631579,0.7339622641509433,0.7310606060606061,0.735190170842826,0.002511701645244616,90,0.7561436672967864,0.7508905248159582,0.7504179603534751,0.7535680304471931,0.7440860215053764,0.7510212408837579,0.004029979934247618
Without funding scale,funding scale,0.3048304557800293,0.02362075329184944,0.03209013938903808,0.009349579848060058,1.0,0.05,3,1,300,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7325023969319271,0.7295476419634264,0.7325023969319271,0.7309160305343512,0.7307692307692307,0.7312475394261726,0.0011293948308727176,210,0.7624070966195157,0.7688236709165264,0.7652593486127864,0.7648330530867163,0.7617896009673518,0.7646225540405793,0.0024913078846517255
Without funding scale,funding scale,0.2620103359222412,0.06503538619226862,0.022970056533813475,0.00715107377655732,1.0,0.05,3,1,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7357414448669202,0.7355450236966825,0.7380497131931166,0.7288296860133207,0.7272727272727273,0.7330877190085534,0.00423431145348383,153,0.7606837606837606,0.7636798088410992,0.7584390711036629,0.7592636863495099,0.7533718689788054,0.7590876391913677,0.0033691924314140226
